source,target,amount,label
139,720,1,0
139,328,1,0
139,718,1,0
139,2522,1,0
139,2518,1,0
139,327,1,0
139,2509,1,0
139,2514,1,0
139,2515,1,0
139,2510,1,0
139,2507,1,0
139,341,1,0
139,167,1,0
139,1083,1,0
139,148,1,0
139,2257,1,0
139,7603,10,1
544,140,4,0
680,140,2,0
7565,140,2,0
476,140,2,0
406,140,2,0
671,140,2,0
2568,140,2,0
1644,140,2,0
216,140,2,0
2318,140,1,0
685,140,1,0
155,140,1,0
1649,140,1,0
168,140,1,0
2584,140,1,0
660,140,1,0
140,680,3,0
140,544,3,0
140,476,2,0
140,155,2,0
140,1644,2,0
140,216,2,0
140,2318,1,0
140,685,1,0
140,7565,1,0
140,406,1,0
140,1649,1,0
140,168,1,0
140,671,1,0
140,2584,1,0
140,2568,1,0
140,660,1,0
140,7498,10,0
7481,141,10,0
3392,141,5,0
7591,141,3,0
458,141,2,0
3389,141,2,0
614,141,1,0
292,141,1,0
2325,141,1,0
1180,141,1,0
751,141,1,0
1370,141,1,0
288,141,1,0
321,141,1,0
2406,141,1,0
173,141,1,0
1353,141,1,0
141,458,2,0
141,614,1,0
141,292,1,0
141,2325,1,0
141,1180,1,0
141,602,1,0
141,751,1,0
141,1370,1,0
141,3389,1,0
141,288,1,0
141,321,1,0
141,2406,1,0
141,173,1,0
141,1353,1,0
141,7481,10,0
141,7591,10,1
172,142,5,0
645,142,3,0
517,142,3,0
1039,142,3,0
955,142,2,0
259,142,2,0
2236,142,2,0
177,142,2,0
1186,142,1,0
280,142,1,0
697,142,1,0
951,142,1,0
915,142,1,0
329,142,1,0
5342,142,1,0
519,142,1,0
2229,142,1,0
1779,142,1,0
1770,142,1,0
1285,142,1,0
550,142,1,0
946,142,1,0
255,142,1,0
157,142,1,0
272,142,5,0
142,172,3,0
142,955,2,0
142,259,2,0
142,2236,2,0
142,1039,2,0
142,177,2,0
142,1770,2,0
142,1186,1,0
142,645,1,0
142,280,1,0
142,517,1,0
142,697,1,0
142,951,1,0
142,915,1,0
142,329,1,0
142,5342,1,0
142,519,1,0
142,2229,1,0
142,1779,1,0
142,1285,1,0
142,550,1,0
142,946,1,0
142,255,1,0
142,272,10,0
2905,143,10,0
688,143,8,0
696,143,3,0
1026,143,3,0
643,143,2,0
3094,143,2,0
1762,143,2,0
1502,143,2,0
452,143,2,0
1144,143,2,0
1357,143,1,0
244,143,1,0
199,143,1,0
177,143,1,0
1340,143,1,0
2237,143,1,0
550,143,1,0
1500,143,1,0
1285,143,1,0
159,143,1,0
143,688,5,0
143,1026,3,0
143,643,2,0
143,696,2,0
143,1502,2,0
143,452,2,0
143,1144,2,0
143,1357,1,0
143,244,1,0
143,3094,1,0
143,177,1,0
143,1340,1,0
143,2237,1,0
143,1762,1,0
143,550,1,0
143,2905,1,0
143,1500,1,0
143,1285,1,0
143,159,1,0
143,7604,10,1
1193,144,6,0
495,144,5,0
349,144,5,0
1377,144,5,0
758,144,5,0
235,144,4,0
372,144,4,0
390,144,3,0
386,144,3,0
198,144,3,0
1561,144,2,0
462,144,2,0
1691,144,1,0
3262,144,1,0
283,144,1,0
412,144,1,0
1189,144,1,0
144,372,6,0
144,1193,6,0
144,495,5,0
144,235,5,0
144,7415,5,0
144,758,5,0
144,349,3,0
144,386,3,0
144,198,3,0
144,462,3,0
144,1377,3,0
144,390,2,0
144,3369,2,0
144,1561,2,0
144,1888,2,0
144,1189,2,0
144,1691,1,0
144,3262,1,0
144,283,1,0
144,412,1,0
191,145,10,0
227,145,10,0
941,145,10,0
318,145,10,0
7335,145,9,0
7560,145,6,0
165,145,5,0
2348,145,3,0
188,145,3,0
396,145,3,0
159,145,3,0
3384,145,2,0
1550,145,2,0
153,145,2,0
824,145,1,0
1378,145,1,0
7334,145,1,0
807,145,1,0
348,145,1,0
7403,145,1,0
1761,145,1,0
2857,145,1,0
487,145,1,0
272,145,1,0
951,145,1,0
737,145,1,0
255,145,1,0
1248,145,1,0
1998,145,1,0
150,145,1,0
2469,145,1,0
1915,145,1,0
2456,145,1,0
223,145,1,0
1099,145,1,0
897,145,1,0
2293,145,1,0
332,145,1,0
337,145,3,0
2336,145,6,0
201,145,10,0
506,145,10,0
381,145,10,0
7594,145,10,0
7565,145,10,0
7536,145,10,0
7517,145,10,0
5533,145,10,0
7440,145,10,0
7328,145,10,0
145,318,4,0
145,2348,2,0
145,165,2,0
145,188,2,0
145,1550,1,0
145,3152,1,0
145,483,1,0
145,234,1,0
145,469,1,0
145,200,1,0
145,396,1,0
145,2251,1,0
145,807,1,0
145,1761,1,0
145,487,1,0
145,951,1,0
145,737,1,0
145,255,1,0
145,1248,1,0
145,1998,1,0
145,150,1,0
145,2469,1,0
145,2456,1,0
145,1611,1,0
145,7327,1,0
145,298,1,0
145,153,1,0
145,223,1,0
145,1099,1,0
145,7502,1,0
145,201,1,0
145,506,1,0
145,941,1,0
145,332,1,0
145,381,1,0
145,639,1,0
145,7550,2,0
145,7334,5,0
145,7588,5,1
145,7594,10,1
145,7440,10,0
145,7536,10,0
145,7517,10,0
145,5533,10,0
145,7565,10,0
145,7600,10,1
145,7593,10,1
145,7328,10,0
1510,146,5,0
1852,146,3,0
634,146,3,0
541,146,2,0
763,146,2,0
2226,146,2,0
277,146,2,0
199,146,1,0
1149,146,1,0
2197,146,1,0
1501,146,1,0
2219,146,1,0
2939,146,1,0
2934,146,1,0
1507,146,1,0
2894,146,1,0
346,146,1,0
519,146,1,0
946,146,1,0
2168,146,1,0
7603,146,1,0
146,1852,3,0
146,1510,3,0
146,541,2,0
146,763,2,0
146,2226,2,0
146,277,2,0
146,634,2,0
146,7603,2,1
146,199,1,0
146,2197,1,0
146,1149,1,0
146,1501,1,0
146,2219,1,0
146,2939,1,0
146,2934,1,0
146,1507,1,0
146,2894,1,0
146,346,1,0
146,519,1,0
146,946,1,0
146,2168,1,0
7604,147,10,0
421,147,10,0
690,147,8,0
1456,147,5,0
963,147,5,0
1539,147,3,0
187,147,3,0
3115,147,2,0
358,147,2,0
147,421,10,0
147,690,8,0
147,223,8,0
147,963,8,0
147,358,3,0
147,1539,2,0
147,3115,1,0
540,148,5,0
840,148,4,0
512,148,3,0
380,148,2,0
1995,148,2,0
1913,148,2,0
1600,148,2,0
209,148,1,0
313,148,1,0
842,148,1,0
1099,148,1,0
152,148,1,0
1401,148,1,0
466,148,1,0
1409,148,1,0
768,148,1,0
270,148,1,0
439,148,1,0
148,540,5,0
148,840,4,0
148,380,3,0
148,512,3,0
148,1995,2,0
148,1913,2,0
148,1600,2,0
148,313,1,0
148,1099,1,0
148,152,1,0
148,7327,1,0
148,1401,1,0
148,466,1,0
148,1409,1,0
148,768,1,0
148,270,1,0
148,439,1,0
148,7603,10,1
1072,149,8,0
169,149,3,0
565,149,2,0
155,149,2,0
467,149,2,0
974,149,1,0
640,149,1,0
1031,149,1,0
485,149,1,0
926,149,1,0
1969,149,1,0
226,149,1,0
217,149,1,0
182,149,1,0
1951,149,1,0
660,149,1,0
536,149,1,0
911,149,1,0
293,149,1,0
1094,149,1,0
531,149,1,0
2451,149,1,0
237,149,1,0
419,149,1,0
2376,149,1,0
149,1072,5,0
149,2294,2,0
149,565,2,0
149,467,2,0
149,531,2,0
149,974,1,0
149,640,1,0
149,485,1,0
149,1969,1,0
149,226,1,0
149,169,1,0
149,217,1,0
149,155,1,0
149,182,1,0
149,1951,1,0
149,660,1,0
149,536,1,0
149,911,1,0
149,293,1,0
149,1094,1,0
149,2451,1,0
149,237,1,0
149,711,1,0
149,419,1,0
581,150,10,0
1463,150,5,0
272,150,2,0
863,150,2,0
1685,150,2,0
299,150,2,0
680,150,1,0
154,150,1,0
265,150,1,0
2822,150,1,0
193,150,1,0
1427,150,1,0
226,150,1,0
515,150,1,0
2545,150,1,0
478,150,1,0
2564,150,1,0
1999,150,1,0
403,150,1,0
1647,150,1,0
511,150,1,0
473,150,1,0
507,150,1,0
1098,150,1,0
1081,150,1,0
222,150,2,0
7564,150,10,0
150,581,10,0
150,7552,4,0
150,1463,3,0
150,1040,2,0
150,863,2,0
150,235,2,0
150,1685,2,0
150,299,2,0
150,680,1,0
150,154,1,0
150,265,1,0
150,2822,1,0
150,193,1,0
150,212,1,0
150,1427,1,0
150,226,1,0
150,515,1,0
150,2545,1,0
150,478,1,0
150,2564,1,0
150,1999,1,0
150,403,1,0
150,1647,1,0
150,660,1,0
150,666,1,0
150,511,1,0
150,473,1,0
150,507,1,0
150,1098,1,0
150,1081,1,0
150,7599,10,1
150,7602,10,1
150,7601,10,1
150,7598,10,1
150,7604,10,1
150,7564,10,0
213,151,10,0
808,151,10,0
261,151,10,0
218,151,8,0
3277,151,2,0
1867,151,2,0
3338,151,1,0
839,151,1,0
2399,151,1,0
1884,151,1,0
2393,151,1,0
194,151,1,0
2383,151,1,0
700,151,1,0
285,151,1,0
2971,151,1,0
7340,151,5,0
151,213,10,0
151,261,10,0
151,808,10,0
151,218,10,0
151,3338,1,0
151,839,1,0
151,2399,1,0
151,1884,1,0
151,2393,1,0
151,194,1,0
151,2383,1,0
151,700,1,0
151,3277,1,0
151,1867,1,0
151,285,1,0
151,2971,1,0
151,7340,2,0
251,152,5,0
216,152,2,0
168,152,2,0
626,152,1,0
1691,152,1,0
272,152,1,0
7603,152,1,0
672,152,1,0
253,152,1,0
908,152,1,0
236,152,1,0
988,152,1,0
7552,152,1,0
769,152,1,0
1628,152,1,0
512,152,1,0
152,234,5,0
152,251,5,0
152,1691,2,0
152,216,2,0
152,672,2,0
152,253,2,0
152,168,2,0
152,626,1,0
152,188,1,0
152,908,1,0
152,236,1,0
152,988,1,0
152,7552,1,0
152,153,1,0
152,769,1,0
152,512,1,0
152,1628,1,0
931,153,7,0
2609,153,3,0
482,153,2,0
869,153,2,0
1718,153,2,0
253,153,2,0
864,153,2,0
226,153,2,0
2248,153,1,0
295,153,1,0
507,153,1,0
1465,153,1,0
792,153,1,0
154,153,1,0
1692,153,1,0
2639,153,1,0
515,153,1,0
1662,153,1,0
2574,153,1,0
670,153,1,0
1665,153,1,0
1603,153,1,0
842,153,1,0
153,226,3,0
153,482,2,0
153,1465,2,0
153,869,2,0
153,253,2,0
153,931,2,0
153,858,2,0
153,2248,1,0
153,295,1,0
153,507,1,0
153,792,1,0
153,154,1,0
153,864,1,0
153,1692,1,0
153,2639,1,0
153,515,1,0
153,2609,1,0
153,1662,1,0
153,670,1,0
153,2574,1,0
153,1665,1,0
153,842,1,0
5342,154,2,0
219,154,1,0
222,154,1,0
290,154,1,0
374,154,1,0
177,154,1,0
162,154,1,0
876,154,1,0
593,154,1,0
231,154,1,0
403,154,1,0
7498,154,1,0
425,154,1,0
340,154,1,0
467,154,1,0
154,5342,2,0
154,219,1,0
154,222,1,0
154,896,1,0
154,290,1,0
154,177,1,0
154,162,1,0
154,876,1,0
154,7411,1,0
154,593,1,0
154,231,1,0
154,403,1,0
154,7498,1,0
154,425,1,0
154,441,1,0
154,467,1,0
154,270,1,0
154,340,1,0
154,7604,10,1
462,155,3,0
544,155,2,0
1683,155,2,0
366,155,2,0
367,155,2,0
1468,155,1,0
424,155,1,0
203,155,1,0
3169,155,1,0
156,155,1,0
645,155,1,0
958,155,1,0
545,155,1,0
403,155,1,0
2714,155,1,0
853,155,1,0
1453,155,1,0
327,155,1,0
155,366,3,0
155,1468,2,0
155,462,2,0
155,544,2,0
155,403,2,0
155,622,2,0
155,853,2,0
155,424,1,0
155,203,1,0
155,958,1,0
155,3169,1,0
155,156,1,0
155,645,1,0
155,545,1,0
155,2714,1,0
155,1453,1,0
155,217,1,0
155,367,1,0
155,327,1,0
155,7415,1,0
155,7547,10,0
1842,156,2,0
177,156,2,0
591,156,2,0
157,156,2,0
320,156,1,0
2377,156,1,0
692,156,1,0
289,156,1,0
431,156,1,0
198,156,1,0
1027,156,1,0
162,156,1,0
455,156,1,0
161,156,1,0
1495,156,1,0
256,156,1,0
211,156,1,0
2824,156,1,0
2156,156,1,0
4934,156,1,0
156,7603,10,1
156,1842,2,0
156,7562,2,0
156,1032,2,0
156,639,2,0
156,634,2,0
156,1277,2,0
156,256,2,0
156,157,2,0
156,1025,2,0
156,2156,2,0
156,2377,1,0
156,692,1,0
156,289,1,0
156,431,1,0
156,198,1,0
156,177,1,0
156,1027,1,0
156,162,1,0
156,591,1,0
156,455,1,0
156,1324,1,0
156,161,1,0
156,1495,1,0
156,485,1,0
156,211,1,0
156,2824,1,0
156,4934,1,0
156,7604,10,1
7604,157,10,0
216,157,7,0
302,157,5,0
2336,157,2,0
334,157,2,0
684,157,2,0
204,157,2,0
1561,157,1,0
435,157,1,0
7600,157,1,0
166,157,1,0
190,157,1,0
2815,157,1,0
589,157,1,0
188,157,1,0
157,216,7,0
157,2336,2,0
157,334,2,0
157,684,2,0
157,204,2,0
157,933,2,0
157,7603,2,1
157,1561,1,0
157,435,1,0
157,166,1,0
157,190,1,0
157,2815,1,0
157,589,1,0
157,7604,10,1
157,7600,10,1
248,158,4,0
650,158,2,0
904,158,1,0
3386,158,1,0
695,158,1,0
397,158,1,0
345,158,1,0
158,248,10,0
158,650,2,0
158,904,1,0
158,3386,1,0
158,695,1,0
158,397,1,0
158,345,1,0
7603,159,9,0
444,159,1,0
1234,159,1,0
7402,159,1,0
7565,159,10,0
7536,159,10,0
7517,159,10,0
159,272,10,0
159,1140,1,0
159,1099,1,0
159,444,1,0
159,1234,1,0
159,7402,1,0
159,7565,10,0
159,7589,10,1
7579,160,5,0
952,160,4,0
1845,160,3,0
817,160,1,0
945,160,1,0
160,294,10,0
160,7579,5,1
160,952,4,0
160,1845,3,0
160,817,1,0
160,945,1,0
550,161,3,0
260,161,2,0
1322,161,2,0
635,161,2,0
1022,161,2,0
204,161,2,0
7600,161,1,0
695,161,1,0
1324,161,1,0
1039,161,1,0
623,161,1,0
454,161,1,0
2213,161,1,0
592,161,1,0
2209,161,1,0
1765,161,1,0
1770,161,1,0
1505,161,1,0
520,161,1,0
690,161,1,0
1494,161,1,0
1140,161,1,0
798,161,1,0
1313,161,1,0
188,161,1,0
161,550,4,0
161,635,3,0
161,260,2,0
161,1322,2,0
161,1022,2,0
161,7600,1,1
161,695,1,0
161,1324,1,0
161,1039,1,0
161,623,1,0
161,454,1,0
161,2213,1,0
161,592,1,0
161,1765,1,0
161,2209,1,0
161,1770,1,0
161,1505,1,0
161,520,1,0
161,690,1,0
161,1494,1,0
161,204,1,0
161,1140,1,0
161,1313,1,0
161,798,1,0
177,162,5,0
1046,162,4,0
1518,162,3,0
964,162,3,0
803,162,2,0
1322,162,2,0
208,162,1,0
197,162,1,0
287,162,1,0
2990,162,1,0
331,162,1,0
295,162,1,0
228,162,1,0
3025,162,1,0
1167,162,1,0
2258,162,1,0
1523,162,1,0
162,177,5,0
162,1046,4,0
162,287,2,0
162,208,1,0
162,803,1,0
162,2990,1,0
162,1322,1,0
162,295,1,0
162,331,1,0
162,228,1,0
162,3025,1,0
162,964,1,0
162,1167,1,0
162,2258,1,0
162,1523,1,0
398,163,3,0
249,163,1,0
375,163,1,0
528,163,1,0
1586,163,1,0
416,163,1,0
650,163,1,0
462,163,1,0
397,163,1,0
1774,163,1,0
219,163,1,0
163,165,10,0
163,398,3,0
163,249,1,0
163,375,1,0
163,416,1,0
163,650,1,0
163,462,1,0
163,397,1,0
163,1774,1,0
163,7560,10,0
279,164,3,0
824,164,3,0
281,164,2,0
900,164,2,0
2336,164,2,0
174,164,2,0
376,164,1,0
192,164,1,0
1387,164,1,0
1386,164,1,0
375,164,1,0
269,164,1,0
761,164,1,0
1393,164,1,0
164,837,10,0
164,835,10,0
164,199,2,0
164,174,2,0
164,1904,1,0
164,279,1,0
164,375,1,0
164,269,1,0
164,761,1,0
164,1393,1,0
7560,165,3,0
188,165,3,0
7335,165,2,0
647,165,2,0
1691,165,2,0
3372,165,1,0
489,165,1,0
223,165,1,0
165,188,6,0
165,407,5,0
165,489,3,0
165,647,2,0
165,223,1,0
165,7161,1,0
7604,166,10,0
412,166,5,0
491,166,5,0
177,166,4,0
552,166,3,0
2246,166,2,0
2240,166,2,0
1514,166,2,0
5342,166,2,0
390,166,2,0
329,166,2,0
347,166,2,0
2244,166,1,0
695,166,1,0
1785,166,1,0
2995,166,1,0
1164,166,1,0
278,166,1,0
1154,166,1,0
205,166,1,0
2965,166,1,0
1777,166,1,0
553,166,1,0
1020,166,1,0
548,166,1,0
7536,166,10,0
7517,166,10,0
5533,166,10,0
7565,166,10,0
166,177,8,0
166,491,5,0
166,995,4,0
166,5342,3,0
166,552,3,0
166,2246,2,0
166,2240,2,0
166,1514,2,0
166,1786,2,0
166,390,2,0
166,329,2,0
166,347,2,0
166,2244,1,0
166,846,1,0
166,1797,1,0
166,695,1,0
166,2995,1,0
166,1164,1,0
166,278,1,0
166,1154,1,0
166,205,1,0
166,412,1,0
166,2965,1,0
166,7588,1,1
166,1777,1,0
166,553,1,0
166,7415,1,0
166,272,1,0
166,1020,1,0
166,548,1,0
166,7603,7,1
166,7517,10,0
166,7536,10,0
166,5533,10,0
166,7565,10,0
183,167,5,0
540,167,3,0
447,167,3,0
7564,167,3,0
1264,167,2,0
369,167,2,0
619,167,2,0
419,167,2,0
2659,167,1,0
357,167,1,0
328,167,1,0
1638,167,1,0
263,167,1,0
382,167,1,0
777,167,1,0
986,167,1,0
274,167,1,0
237,167,1,0
167,7564,4,0
167,447,3,0
167,1264,2,0
167,1638,2,0
167,619,2,0
167,183,2,0
167,419,2,0
167,237,2,0
167,2659,1,0
167,357,1,0
167,1655,1,0
167,369,1,0
167,541,1,0
167,328,1,0
167,540,1,0
167,263,1,0
167,382,1,0
167,777,1,0
167,986,1,0
167,1964,1,0
167,274,1,0
323,168,6,0
591,168,2,0
193,168,2,0
772,168,2,0
168,323,2,0
168,996,2,0
168,591,1,0
168,7328,1,0
168,772,1,0
168,439,1,0
168,7602,10,1
168,7601,10,1
168,7599,10,1
168,7598,10,1
168,7604,10,1
1245,169,5,0
215,169,5,0
447,169,4,0
183,169,3,0
7564,169,3,0
1668,169,2,0
175,169,2,0
1003,169,2,0
182,169,2,0
209,169,2,0
240,169,1,0
202,169,1,0
672,169,1,0
1210,169,1,0
668,169,1,0
365,169,1,0
169,1245,5,0
169,858,5,0
169,7564,5,0
169,447,5,0
169,215,5,0
169,1682,3,0
169,240,3,0
169,202,3,0
169,1439,3,0
169,183,3,0
169,672,3,0
169,1668,3,0
169,1210,3,0
169,182,3,0
169,175,3,0
169,668,3,0
169,1003,3,0
169,365,3,0
169,209,2,0
286,170,10,0
633,170,8,0
686,170,4,0
1527,170,2,0
2264,170,2,0
588,170,2,0
185,170,1,0
1805,170,1,0
960,170,1,0
2224,170,1,0
2179,170,1,0
482,170,1,0
370,170,1,0
1137,170,1,0
272,170,3,0
170,633,5,0
170,286,5,0
170,686,4,0
170,1527,3,0
170,1961,2,0
170,2264,2,0
170,370,2,0
170,588,2,0
170,185,1,0
170,1805,1,0
170,960,1,0
170,2224,1,0
170,2179,1,0
170,482,1,0
170,1137,1,0
170,272,3,0
170,7604,10,1
3248,171,8,0
491,171,5,0
824,171,3,0
192,171,2,0
2309,171,2,0
1738,171,2,0
522,171,2,0
1035,171,1,0
171,522,2,0
171,3248,1,0
171,1738,1,0
171,1035,1,0
555,172,3,0
214,172,3,0
1190,172,2,0
2342,172,2,0
177,172,2,0
262,172,1,0
413,172,1,0
326,172,1,0
641,172,1,0
493,172,1,0
701,172,1,0
1173,172,1,0
491,172,1,0
205,172,1,0
5342,172,1,0
1327,172,1,0
172,555,8,0
172,214,3,0
172,177,2,0
172,262,1,0
172,413,1,0
172,1190,1,0
172,2342,1,0
172,641,1,0
172,493,1,0
172,701,1,0
172,1173,1,0
172,491,1,0
172,205,1,0
172,5342,1,0
172,1327,1,0
172,7604,10,1
3337,173,10,0
245,173,7,0
2392,173,2,0
174,173,2,0
222,173,1,0
363,173,1,0
376,173,1,0
1370,173,1,0
207,173,1,0
398,173,1,0
412,173,1,0
666,173,1,0
602,173,1,0
496,173,1,0
1032,173,1,0
2373,173,1,0
1837,173,1,0
173,245,7,0
173,2392,2,0
173,174,2,0
173,222,1,0
173,191,1,0
173,1841,1,0
173,363,1,0
173,7398,1,0
173,376,1,0
173,1370,1,0
173,207,1,0
173,398,1,0
173,362,1,0
173,3337,1,0
173,602,1,0
173,496,1,0
173,1032,1,0
173,2373,1,0
173,1837,1,0
173,7559,10,0
173,7567,10,0
266,174,2,0
7595,174,2,0
177,174,2,0
822,174,1,0
280,174,1,0
391,174,1,0
315,174,1,0
174,1160,2,0
174,266,2,0
174,7591,1,1
174,822,1,0
174,262,1,0
174,580,1,0
174,280,1,0
174,391,1,0
174,315,1,0
174,7343,1,0
174,775,1,0
174,7595,1,1
174,185,10,0
174,177,10,0
3516,175,3,0
1136,175,2,0
1965,175,2,0
300,175,2,0
449,175,2,0
182,175,2,0
368,175,2,0
326,175,2,0
313,175,2,0
236,175,2,0
438,175,1,0
256,175,1,0
210,175,1,0
217,175,1,0
404,175,1,0
7589,175,1,0
293,175,1,0
175,438,5,0
175,3516,3,0
175,449,2,0
175,182,2,0
175,368,2,0
175,326,2,0
175,313,2,0
175,236,2,0
175,256,1,0
175,1136,1,0
175,210,1,0
175,1965,1,0
175,300,1,0
175,217,1,0
175,404,1,0
175,7589,1,1
175,293,1,0
7603,176,7,0
1299,176,6,0
1333,176,5,0
740,176,5,0
304,176,5,0
209,176,4,0
302,176,3,0
390,176,3,0
267,176,2,0
518,176,2,0
7518,176,1,0
350,176,1,0
553,176,1,0
2857,176,1,0
2634,176,1,0
491,176,1,0
1134,176,10,0
196,176,10,0
176,1299,5,0
176,737,5,0
176,267,4,0
176,209,4,0
176,740,4,0
176,1333,3,0
176,390,2,0
176,518,2,0
176,2634,1,0
176,2231,1,0
176,2191,1,0
176,1771,1,0
176,2857,1,0
176,7603,1,1
748,177,10,0
642,177,10,0
750,177,10,0
265,177,10,0
331,177,7,0
1165,177,7,0
1806,177,6,0
1352,177,5,0
7517,177,5,0
1163,177,5,0
523,177,5,0
350,177,5,0
621,177,4,0
969,177,4,0
333,177,4,0
815,177,3,0
227,177,3,0
492,177,3,0
395,177,3,0
882,177,3,0
287,177,3,0
1171,177,3,0
878,177,3,0
799,177,3,0
219,177,3,0
487,177,3,0
798,177,3,0
592,177,3,0
1548,177,2,0
1179,177,2,0
7554,177,2,0
266,177,2,0
1180,177,2,0
3117,177,2,0
1456,177,2,0
522,177,2,0
703,177,2,0
1347,177,2,0
228,177,2,0
1809,177,2,0
697,177,2,0
879,177,2,0
7590,177,2,0
214,177,2,0
193,177,2,0
640,177,2,0
521,177,2,0
1033,177,2,0
2963,177,2,0
623,177,2,0
639,177,2,0
552,177,2,0
1328,177,2,0
393,177,2,0
2924,177,2,0
190,177,2,0
1841,177,1,0
7419,177,1,0
1541,177,1,0
1553,177,1,0
2225,177,1,0
3125,177,1,0
1835,177,1,0
2311,177,1,0
7581,177,1,0
2304,177,1,0
2286,177,1,0
1538,177,1,0
1051,177,1,0
1054,177,1,0
951,177,1,0
2299,177,1,0
396,177,1,0
404,177,1,0
1053,177,1,0
1811,177,1,0
596,177,1,0
1525,177,1,0
877,177,1,0
332,177,1,0
813,177,1,0
1524,177,1,0
296,177,1,0
2254,177,1,0
259,177,1,0
1324,177,1,0
787,177,1,0
1048,177,1,0
937,177,1,0
1293,177,1,0
3022,177,1,0
483,177,1,0
203,177,1,0
347,177,1,0
3016,177,1,0
1041,177,1,0
306,177,1,0
3003,177,1,0
258,177,1,0
785,177,1,0
506,177,1,0
2988,177,1,0
198,177,1,0
587,177,1,0
7482,177,1,0
1517,177,1,0
1757,177,1,0
197,177,1,0
1162,177,1,0
490,177,1,0
489,177,1,0
1039,177,1,0
2958,177,1,0
802,177,1,0
411,177,1,0
1714,177,1,0
284,177,1,0
1020,177,1,0
272,177,1,0
2935,177,1,0
7389,177,1,0
2213,177,1,0
204,177,1,0
1765,177,1,0
279,177,1,0
7595,177,1,0
491,177,5,0
278,177,6,0
245,177,10,0
179,177,10,0
286,177,10,0
7604,177,10,0
7598,177,10,0
7599,177,10,0
7601,177,10,0
7602,177,10,0
1691,177,10,0
244,177,10,0
269,177,10,0
7584,177,10,0
188,177,10,0
196,177,10,0
371,177,10,0
7565,177,10,0
177,816,10,0
177,244,7,0
177,802,7,0
177,296,7,0
177,214,7,0
177,265,7,0
177,642,5,0
177,750,5,0
177,748,5,0
177,810,5,0
177,1163,5,0
177,278,5,0
177,333,4,0
177,640,4,0
177,521,4,0
177,523,4,0
177,1515,4,0
177,350,4,0
177,7595,3,1
177,815,3,0
177,1352,3,0
177,227,3,0
177,492,3,0
177,395,3,0
177,882,3,0
177,228,3,0
177,287,3,0
177,1806,3,0
177,1165,3,0
177,878,3,0
177,371,3,0
177,219,3,0
177,487,3,0
177,592,3,0
177,1548,2,0
177,1179,2,0
177,621,2,0
177,7554,2,0
177,1180,2,0
177,969,2,0
177,524,2,0
177,522,2,0
177,703,2,0
177,396,2,0
177,1809,2,0
177,1171,2,0
177,331,2,0
177,697,2,0
177,879,2,0
177,1048,2,0
177,193,2,0
177,1033,2,0
177,295,2,0
177,552,2,0
177,623,2,0
177,1328,2,0
177,393,2,0
177,1765,2,0
177,190,2,0
177,1553,1,0
177,269,1,0
177,2225,1,0
177,349,1,0
177,266,1,0
177,3125,1,0
177,1835,1,0
177,3117,1,0
177,1456,1,0
177,2311,1,0
177,2304,1,0
177,2286,1,0
177,1538,1,0
177,1051,1,0
177,1054,1,0
177,1753,1,0
177,1159,1,0
177,595,1,0
177,404,1,0
177,1053,1,0
177,596,1,0
177,1347,1,0
177,951,1,0
177,1525,1,0
177,1024,1,0
177,877,1,0
177,332,1,0
177,279,1,0
177,1524,1,0
177,2254,1,0
177,259,1,0
177,787,1,0
177,1324,1,0
177,1293,1,0
177,3022,1,0
177,203,1,0
177,1310,1,0
177,347,1,0
177,3016,1,0
177,1041,1,0
177,306,1,0
177,3003,1,0
177,258,1,0
177,196,1,0
177,785,1,0
177,506,1,0
177,2988,1,0
177,587,1,0
177,7482,1,0
177,1517,1,0
177,197,1,0
177,1162,1,0
177,490,1,0
177,489,1,0
177,2946,1,0
177,1304,1,0
177,2963,1,0
177,639,1,0
177,1039,1,0
177,2958,1,0
177,411,1,0
177,799,1,0
177,1714,1,0
177,284,1,0
177,2935,1,0
177,2679,1,0
177,7389,1,0
177,2213,1,0
177,1696,1,0
177,204,1,0
177,2924,1,0
177,7588,1,1
177,357,3,0
177,2280,9,0
177,7598,10,1
177,7601,10,1
177,7599,10,1
177,7604,10,1
177,7530,10,0
177,7581,10,1
177,7584,10,1
177,7590,10,1
177,7517,10,0
177,7565,10,0
177,7536,10,0
177,5533,10,0
177,7583,10,1
177,798,10,0
5389,178,3,0
1530,178,3,0
330,178,3,0
1557,178,2,0
2323,178,2,0
7521,178,1,0
3333,178,1,0
982,178,1,0
1565,178,1,0
2355,178,1,0
774,178,1,0
7514,178,1,0
1812,178,1,0
1354,178,1,0
2301,178,1,0
1814,178,1,0
1821,178,1,0
1813,178,1,0
2152,178,1,0
1274,178,1,0
881,178,1,0
178,5389,3,0
178,330,3,0
178,1557,2,0
178,2323,2,0
178,1814,2,0
178,1530,2,0
178,7521,1,0
178,3333,1,0
178,982,1,0
178,2355,1,0
178,774,1,0
178,705,1,0
178,434,1,0
178,1812,1,0
178,1354,1,0
178,2301,1,0
178,1821,1,0
178,1813,1,0
178,2152,1,0
178,1274,1,0
178,881,1,0
3017,179,10,0
322,179,4,0
348,179,3,0
1691,179,2,0
752,179,2,0
1111,179,2,0
228,179,2,0
337,179,1,0
696,179,1,0
748,179,1,0
7334,179,1,0
179,322,4,0
179,348,3,0
179,1604,3,0
179,1691,3,0
179,582,3,0
